guest_id;beer;bottled_beer;cocktail;drinks_nos;energy_drink;hot_drinks;soft_drink;spirit;tap_beer;wine;fast_food;food_nos;ice_cream;slow_food;snack;sweets;camping;deposit;facilities;festival;merchandising;non_food_nos;tobacco;nos;cup;warranty;total_order_tkn
927316;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2590
927323;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1600
927326;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2200
927322;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200
927325;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1650
927328;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;8200
927333;3;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6040
927335;0;0;0;0;0;2;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3950
927339;4;0;0;0;0;0;3;4;2;3;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;8800
927340;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;3900
927341;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2900
927342;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2250
927346;0;0;0;0;0;0;5;0;1;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3550
927345;0;0;0;1;0;0;1;0;3;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6740
927347;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600
927351;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;850
927355;3;0;0;1;0;0;1;1;0;0;4;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;6450
927354;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1300
927361;0;0;0;0;0;2;0;0;4;0;3;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;4760
927366;2;0;0;0;0;0;5;0;1;0;5;0;0;1;0;0;1;5;1;0;0;0;0;0;0;0;5600
927363;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2200
927365;0;0;0;0;0;0;1;0;4;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1700
927380;3;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;2950
927382;0;0;0;0;1;0;5;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6600
927381;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3800
927383;0;0;0;0;0;0;1;4;3;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;6850
927378;0;0;0;0;0;1;0;0;8;0;7;0;0;1;0;0;1;18;1;0;0;0;0;0;0;0;7850
927387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;500
927392;1;0;0;0;0;3;2;2;3;0;0;0;0;0;2;0;0;7;0;0;0;0;2;0;0;0;6760
927393;0;0;0;1;0;1;3;0;1;0;4;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;4800
927394;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000
927395;5;0;0;0;0;3;5;0;0;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;6700
927396;0;0;0;0;0;1;1;3;5;0;5;0;0;1;0;0;2;9;2;0;0;0;0;0;0;0;7400
927404;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;1650
927405;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;520
927407;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600
927408;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;4150
927409;2;0;0;0;0;0;0;4;0;0;2;0;0;1;0;1;0;5;1;0;0;0;0;0;0;0;5650
927416;0;0;0;0;0;0;2;1;0;0;7;0;0;0;0;0;3;0;1;0;0;0;0;3;0;0;11930
927411;0;0;0;2;0;7;6;4;0;0;6;0;0;0;4;1;0;7;1;0;0;0;0;0;0;0;11800
927417;3;0;0;1;0;0;2;0;18;0;6;0;2;0;1;0;1;25;1;0;0;0;0;0;0;0;14950
927420;0;0;0;1;0;0;1;3;0;0;3;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;4300
927421;1;0;0;1;0;0;3;1;0;3;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;5950
927422;0;0;0;0;0;0;1;1;2;3;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4700
927423;0;0;0;0;3;0;4;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6950
927424;0;0;0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2650
927428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1500
927429;0;0;0;1;0;2;4;0;1;0;2;0;0;3;9;3;0;2;0;2;0;0;0;0;0;0;8250
927435;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2950
927446;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
927444;3;0;0;2;0;1;1;0;1;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4550
927457;0;0;0;0;0;2;0;2;3;0;3;0;0;0;10;0;0;4;0;0;0;0;0;1;0;0;7020
927460;6;0;0;0;0;4;1;0;7;0;4;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;10000
927461;16;0;0;2;1;0;21;2;0;0;6;1;3;0;7;2;5;0;1;0;0;0;9;0;0;0;30900
927462;3;0;0;0;3;1;4;16;0;0;1;0;0;0;0;0;1;15;0;0;0;0;2;0;0;0;16300
927463;2;0;0;0;2;2;1;3;6;0;1;0;0;1;0;0;2;8;1;0;0;0;1;0;0;0;13700
927464;3;0;0;1;2;3;5;2;0;0;12;0;0;0;1;0;0;8;1;0;0;0;2;0;0;0;13350
927465;14;0;0;2;0;0;4;4;4;0;3;0;0;0;0;0;3;7;2;0;0;0;4;0;0;0;13840
927466;0;0;0;0;2;1;2;1;3;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;6650
927475;6;0;0;0;0;1;4;4;1;0;4;1;0;0;5;0;0;17;0;0;0;0;0;0;0;0;11790
927481;4;0;0;0;0;0;2;1;12;0;7;0;0;0;0;1;4;17;1;0;0;0;0;0;0;0;17500
927484;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2300
927489;0;0;0;0;0;3;0;0;2;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1860
927495;0;0;0;0;0;0;2;0;2;1;4;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;5990
927500;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2900
927504;1;0;0;0;0;0;0;3;0;0;3;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;7750
927505;0;0;0;0;0;0;6;6;9;0;5;0;0;0;0;0;0;17;0;0;1;0;3;0;0;0;18800
927506;4;0;0;0;0;0;5;1;7;0;4;0;0;3;0;0;0;14;0;0;0;0;0;0;0;0;10000
927507;4;0;0;0;0;0;2;0;6;0;4;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;7100
927509;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;2900
927510;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800
927511;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800
927512;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200
927516;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1450
927520;0;0;0;0;0;0;2;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4900
927519;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1900
927524;0;0;0;0;0;0;1;7;0;1;1;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;8900
927530;2;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3200
927532;1;0;0;0;0;0;3;0;0;0;2;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;2750
927535;1;0;0;0;0;4;1;1;3;1;2;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;5800
927537;0;0;0;0;0;0;6;0;10;0;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;7750
927538;0;0;0;0;0;0;0;2;8;0;2;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;6300
927539;12;0;0;0;0;0;1;2;8;0;8;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;14800
927540;0;0;0;0;0;0;1;0;7;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;4600
927552;1;0;0;0;0;0;3;4;0;0;2;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;5650
927553;1;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;4600
927554;0;0;0;0;0;0;1;0;5;0;2;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;5750
927555;5;0;0;1;0;0;5;2;0;0;2;0;0;0;5;2;6;12;3;1;0;0;0;0;0;0;11330
927556;2;0;0;0;0;6;8;0;1;0;3;0;0;0;0;2;0;6;2;0;0;0;0;0;0;0;9700
927557;4;0;0;1;0;0;8;1;0;0;2;2;0;0;1;1;1;16;3;0;0;0;1;0;0;0;9700
927551;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2300
927563;2;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4200
927564;2;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;6370
927567;7;0;0;0;0;0;7;0;14;0;2;0;0;2;1;0;0;12;0;0;0;0;0;0;0;0;15000
927568;2;0;0;0;0;0;8;0;0;0;2;0;0;0;3;0;0;1;1;0;0;0;0;1;0;0;6800
927569;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;3500
927571;0;0;0;0;1;0;2;0;0;0;3;1;0;0;0;0;4;1;2;0;0;0;5;0;0;0;10760
927572;7;0;0;0;1;0;2;1;2;0;2;0;0;0;4;0;0;8;1;0;0;0;0;0;0;0;7650
927573;0;0;0;0;1;0;1;0;0;0;5;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;3700
927574;14;0;0;1;0;4;9;5;15;4;3;0;0;0;5;0;0;29;0;0;0;0;0;0;0;0;22650
927580;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4850
927585;0;0;0;2;3;0;10;0;0;0;5;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;18550
927587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15;0;0;11500
927590;12;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;6;1;0;0;8800
927595;1;0;0;1;0;0;6;0;3;0;12;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;10000
927600;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2000
927606;12;0;0;0;0;1;0;0;6;0;6;0;0;0;6;0;0;3;3;0;0;0;0;0;0;0;11200
927607;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2700
927604;1;0;0;0;0;0;2;12;3;0;0;0;0;0;3;0;0;17;0;0;0;0;0;0;0;0;9850
927605;4;0;0;0;0;0;3;0;3;0;0;0;0;1;0;2;0;10;0;0;0;0;0;0;0;0;5850
927608;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;3850
927615;0;0;0;0;0;0;1;0;12;0;1;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;6700
927616;0;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;8000
927613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;800
927619;0;0;0;1;0;2;0;3;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3750
927627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
927629;0;0;0;0;0;0;4;2;16;0;2;0;0;2;0;0;0;20;0;0;0;0;0;0;0;0;11300
927630;1;0;0;1;0;0;1;0;2;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4000
927639;0;0;0;0;0;0;2;3;0;0;2;1;0;0;7;0;0;3;0;0;0;0;0;0;0;0;9250
927643;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;2200
927640;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400
927654;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000
927645;0;0;0;0;0;1;0;4;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4950
927648;0;0;0;0;2;0;4;3;6;0;8;0;0;1;1;0;0;13;0;0;0;0;1;0;0;0;14600
927647;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1810
927651;1;0;0;1;0;6;6;2;8;2;4;0;0;0;1;0;3;10;0;0;0;0;1;0;0;0;13770
927649;0;0;0;0;0;0;3;3;12;0;4;0;0;0;2;0;0;19;0;0;0;0;1;0;0;0;17610
927652;0;0;0;1;0;9;7;11;0;2;4;0;0;0;3;0;4;10;0;0;0;0;1;0;0;0;20020
927655;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;24;0;0;0;0;0;0;0;0;200
927656;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2000
927660;4;0;0;0;0;0;3;2;3;0;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;5950
927665;1;0;0;0;1;2;6;6;6;0;3;0;0;0;2;0;0;16;0;0;0;0;1;0;0;0;13910
927661;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;7250
927667;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400
927666;4;0;0;0;0;0;4;0;1;0;4;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;9900
927668;0;0;0;0;0;0;2;0;6;0;5;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;6050
927671;0;0;0;0;0;0;1;7;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;500
927672;0;0;0;0;0;0;1;5;3;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;100
927673;0;0;0;0;0;0;0;9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927669;1;0;0;0;0;0;5;4;9;1;2;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;9200
927675;3;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2350
927676;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2000
927677;7;0;0;1;0;0;0;2;3;3;4;0;0;0;0;0;0;14;0;0;0;0;1;0;0;0;10680
927678;3;0;0;0;0;1;6;7;1;0;1;0;0;1;1;0;3;8;0;0;0;0;4;0;0;0;13950
927680;4;0;0;1;0;1;2;0;0;0;3;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;5290
927681;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2190
927686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;500
927682;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2250
927683;0;0;0;0;0;2;2;6;1;0;0;0;0;0;2;0;0;8;0;0;0;0;0;0;0;0;7550
927687;0;0;0;1;0;0;0;0;0;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3480
927688;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3250
927690;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5150
927694;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4000
927696;0;0;0;0;0;0;0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;3700
927698;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1900
927700;4;0;0;0;0;3;2;1;10;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;9700
927701;0;0;0;0;0;0;3;4;11;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;10700
927706;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;1350
927711;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3090
927710;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2400
927712;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2450
927713;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500
927714;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1700
927715;3;0;0;0;0;0;0;6;9;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;9700
927716;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;2700
927717;5;0;0;0;0;4;1;2;10;0;6;0;0;1;1;2;0;14;0;0;0;0;0;0;0;0;14900
927718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;800
927721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
927723;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
927732;0;0;0;1;1;9;5;6;0;0;4;0;0;0;5;0;1;16;0;0;1;0;0;0;0;0;15450
927726;0;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;4050
927727;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;3800
927730;0;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3750
927733;0;0;0;0;0;0;12;11;6;3;6;0;0;4;1;0;0;36;0;0;0;0;2;0;0;0;21150
927737;1;0;0;0;0;1;3;2;0;0;2;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;5900
927738;1;0;0;1;0;1;3;0;8;1;4;0;0;0;3;2;0;3;0;0;0;0;0;0;0;0;9950
927745;0;0;0;0;0;1;3;2;0;0;1;0;0;0;1;1;1;7;1;0;0;0;1;0;0;0;6050
927739;0;0;0;3;1;0;1;0;4;0;5;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;8650
927748;0;0;0;2;0;1;5;2;0;0;5;0;0;0;5;0;0;3;3;0;0;0;1;0;0;0;9700
927747;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;5100
927749;10;0;0;0;0;3;11;33;2;0;4;0;0;0;4;0;0;28;0;0;0;0;0;0;0;0;31000
927752;0;0;0;0;0;0;1;61;0;0;0;0;0;0;0;0;0;35;0;0;0;0;1;0;0;0;33850
927754;4;0;0;0;0;0;3;37;5;2;2;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;28740
927753;0;0;0;0;0;0;1;14;0;0;1;0;0;2;0;0;0;6;0;0;0;0;2;0;0;0;11700
927755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0
927756;1;0;0;0;0;0;2;4;6;0;3;0;0;0;4;0;0;16;0;0;0;0;2;0;0;0;9300
927760;1;0;0;0;0;0;3;0;7;0;2;0;0;1;1;0;0;8;0;0;0;0;0;0;0;0;7100
927761;0;0;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2500
927767;0;0;0;0;0;1;3;0;0;3;2;1;0;0;0;0;0;7;0;0;1;0;0;2;0;0;7900
927768;0;0;0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;4150
927769;0;0;0;0;0;0;0;2;1;1;2;0;0;0;1;0;0;4;0;0;0;0;1;0;0;0;3860
927770;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;400
927771;0;0;0;0;0;0;1;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3900
927776;6;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800
927777;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2100
927778;0;0;0;1;0;0;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4700
927779;0;0;0;0;0;0;0;1;2;0;1;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;3940
927780;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;1850
927782;1;0;0;1;0;2;6;2;1;2;7;0;0;1;2;0;0;13;3;0;0;0;0;0;0;0;11850
927789;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1870
927790;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3720
927784;0;0;0;1;0;0;1;0;7;0;3;0;0;0;1;0;0;12;0;0;0;0;0;0;0;0;5950
927787;0;0;0;0;0;1;1;0;9;0;3;0;0;1;1;0;0;8;0;0;0;0;0;0;0;0;7950
927786;0;0;0;0;0;0;2;0;1;0;7;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;5550
927792;10;0;0;0;0;1;4;2;0;0;6;0;1;0;4;0;1;9;0;0;0;0;0;1;0;0;12750
927797;3;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;4700
927799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;400
927800;0;0;0;0;0;2;0;0;4;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2850
927802;0;0;0;0;0;1;0;0;6;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2950
927801;0;0;0;0;0;2;0;0;15;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;8450
927804;0;0;0;0;0;1;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;4000
927808;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2680
927809;0;0;0;2;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3230
927810;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2650
927812;0;0;0;2;0;1;3;0;0;3;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;5080
927894;0;0;0;3;0;1;2;0;0;0;11;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;9150
927902;0;0;0;0;0;0;1;0;1;1;1;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0;4250
927901;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1850
927962;0;0;0;0;0;0;2;0;4;0;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3350
927963;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2550
927965;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1100
927966;30;0;0;2;0;1;8;18;6;0;6;0;0;0;3;0;0;11;2;0;0;0;4;0;0;0;34350
927974;0;0;0;0;0;0;3;0;5;0;8;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;8100
927973;0;0;0;1;0;3;0;0;2;0;3;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;3450
927978;11;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;1100
927981;1;0;0;0;0;0;0;4;1;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;5850
928009;0;0;0;0;0;0;1;1;1;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3600
928014;0;0;0;0;0;0;6;11;6;2;2;1;0;0;0;0;1;26;2;0;0;0;1;0;0;0;15350
928017;0;0;0;1;0;0;0;0;4;1;7;0;0;0;2;6;0;10;0;0;0;0;0;12;0;0;110
928020;1;0;0;0;0;1;1;2;2;0;3;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;6320
928022;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4900
928026;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;1850
928023;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1500
928025;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1250
928027;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1200
928030;0;0;0;0;0;0;0;1;11;0;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;5800
928038;6;0;0;0;0;0;0;0;8;0;5;0;0;0;0;1;0;3;1;0;0;0;3;0;0;0;12800
928037;5;0;0;0;0;3;4;1;3;0;2;0;0;0;5;0;0;6;0;0;0;0;0;0;0;0;9770
928042;0;0;0;0;0;0;5;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;4800
