guest_id;total_topup_value_tkn;number_topups;total_order_value_tkn;number_orders;topup_method;first_scan_timestamp;first_order_timestamp;first_topup_timestamp;first_topup_after_check_in
902555;200.0;2;179.5;20;mix;2019-07-18 18:25:51;2019-07-18 23:03:43;2019-07-17 23:36:25;2019-07-21 18:32:31
902561;100.0;1;62.0;5;cashless;2019-07-18 20:09:19;2019-07-19 19:47:05;2019-07-18 11:13:42;
902573;150.0;1;29.0;9;cashless;2019-07-19 12:56:53;2019-07-19 21:29:11;2019-07-17 21:54:38;
902563;100.0;1;97.0;22;cashless;2019-07-19 12:57:06;2019-07-19 16:12:56;2019-07-17 21:56:54;
902567;40.0;1;36.9;7;cashless;2019-07-19 12:05:42;2019-07-20 00:31:53;2019-07-18 23:30:46;
902545;60.0;1;58.5;13;cashless;2019-07-19 00:30:59;2019-07-19 14:50:53;2019-07-17 20:39:44;
902535;40.0;1;39.5;8;cashless;2019-07-19 10:07:32;2019-07-19 18:05:06;2019-07-17 22:47:32;
902569;40.0;1;40.0;3;cash;2019-07-18 18:30:18;2019-07-18 20:40:27;2019-07-18 18:41:24;2019-07-18 18:41:24
902534;100.0;1;70.4;17;cashless;2019-07-19 11:15:05;2019-07-19 18:42:59;2019-07-19 08:18:19;
902527;100.0;1;43.5;11;cashless;2019-07-19 11:10:55;2019-07-19 19:03:14;2019-07-19 07:34:27;
902552;139.0;2;134.0;19;mix;2019-07-18 18:16:53;2019-07-18 19:35:44;2019-07-15 15:50:48;2019-07-21 18:11:20
902574;143.0;2;135.9;23;cash;2019-07-18 19:05:16;2019-07-19 12:42:16;2019-07-19 01:53:16;2019-07-19 01:53:16
902543;100.0;1;42.0;11;cashless;2019-07-19 14:13:53;2019-07-19 16:16:45;2019-07-18 14:02:13;
902564;150.0;1;117.0;16;cashless;2019-07-19 14:15:45;2019-07-19 21:33:49;2019-07-15 15:37:20;
902532;180.0;2;173.0;22;mix;2019-07-18 18:15:33;2019-07-18 19:35:54;2019-07-15 18:05:01;2019-07-21 19:36:58
902566;40.0;1;24.0;7;cashless;2019-07-20 18:22:53;2019-07-20 18:40:47;2019-07-15 15:37:21;
902560;20.0;1;4.0;2;cash;2019-07-19 14:19:04;2019-07-19 22:53:24;2019-07-19 22:51:10;2019-07-19 22:51:10
902536;100.0;1;71.5;10;cashless;2019-07-19 16:56:35;2019-07-19 19:46:01;2019-07-15 15:37:21;
902537;100.0;1;99.0;16;cashless;2019-07-19 16:57:17;2019-07-19 19:45:07;2019-07-15 15:37:21;
902542;100.0;1;98.5;17;cashless;2019-07-19 16:57:55;2019-07-19 19:47:05;2019-07-15 21:19:49;
902533;60.0;1;55.0;11;cashless;2019-07-20 17:09:51;2019-07-20 17:16:59;2019-07-20 13:24:57;
902541;100.0;1;85.3;16;cashless;2019-07-19 16:56:57;2019-07-19 19:45:39;2019-07-19 00:17:55;
902530;60.0;1;56.9;11;cashless;2019-07-20 17:11:17;2019-07-20 17:17:12;2019-07-20 15:36:51;
902528;100.0;1;83.5;12;cashless;2019-07-19 20:48:09;2019-07-19 01:46:15;2019-07-15 15:37:21;
902544;140.0;2;100.0;20;cashless;2019-07-19 20:03:27;2019-07-19 21:31:23;2019-07-19 21:22:47;2019-07-19 21:22:47
902570;0.0;0;5.0;1;cashless;2019-07-19 20:48:26;2019-07-21 12:50:48;;
902571;189.0;2;138.5;31;mix;2019-07-19 20:01:22;2019-07-19 21:31:22;2019-07-19 21:22:15;2019-07-19 21:22:15
902557;280.0;4;280.0;39;mix;2019-07-18 13:05:53;2019-07-18 13:17:05;2019-07-15 15:37:22;2019-07-20 17:30:54
902548;99.0;1;79.0;23;cash;2019-07-18 14:40:31;2019-07-18 19:15:53;2019-07-18 14:58:12;2019-07-18 14:58:12
902575;200.0;2;200.0;29;mix;2019-07-18 13:05:22;2019-07-18 15:52:52;2019-07-15 15:37:22;2019-07-20 17:31:38
902551;59.0;2;57.0;11;cash;2019-07-19 15:46:48;2019-07-19 18:44:27;2019-07-19 18:36:06;2019-07-19 18:36:06
902568;119.0;3;116.5;14;mix;2019-07-19 16:19:47;2019-07-19 18:10:22;2019-07-19 08:15:28;2019-07-20 11:11:37
902526;117.0;3;117.0;19;cash;2019-07-19 16:19:03;2019-07-19 19:25:53;2019-07-19 18:05:28;2019-07-19 18:05:28
902547;99.0;1;96.5;5;cash;2019-07-19 12:55:49;2019-07-21 14:13:43;2019-07-21 14:09:14;2019-07-21 14:09:14
902539;120.0;5;120.0;23;cash;2019-07-19 18:23:02;2019-07-19 19:43:28;2019-07-19 19:40:57;2019-07-19 19:40:57
902597;120.0;5;119.0;17;cash;2019-07-19 18:22:45;2019-07-19 19:43:19;2019-07-19 19:39:57;2019-07-19 19:39:57
902590;140.0;3;123.0;13;cashless;2019-07-19 18:31:53;2019-07-19 19:02:45;2019-07-17 13:26:35;2019-07-21 03:21:05
902611;160.0;2;156.0;24;cashless;2019-07-20 14:53:06;2019-07-20 15:03:40;2019-07-16 20:54:21;2019-07-20 16:20:13
920041;14.0;1;12.0;2;cash;2019-07-20 14:54:29;2019-07-21 23:31:57;2019-07-21 23:29:31;2019-07-21 23:29:31
902613;70.0;2;66.4;18;mix;2019-07-19 14:33:12;2019-07-19 19:56:10;2019-07-19 00:23:25;2019-07-21 18:55:53
902600;100.0;1;63.4;8;cashless;2019-07-19 15:14:30;2019-07-19 21:15:16;2019-07-19 07:54:53;
902594;0.0;0;0.0;0;cashless;2019-07-19 18:37:56;;;
902617;100.0;1;53.5;5;cash;2019-07-19 15:16:26;2019-07-19 21:18:44;2019-07-19 19:37:45;2019-07-19 19:37:45
902589;160.0;2;127.0;27;cashless;2019-07-19 18:38:17;2019-07-19 18:39:28;2019-07-19 16:23:32;2019-07-21 15:15:20
902606;80.0;2;80.0;15;mix;2019-07-18 19:26:24;2019-07-19 22:34:33;2019-07-18 19:31:18;2019-07-18 19:31:18
902585;30.0;1;26.0;11;cash;2019-07-18 19:24:40;2019-07-19 14:32:41;2019-07-18 19:30:49;2019-07-18 19:30:49
902619;70.0;4;58.5;11;cash;2019-07-19 14:17:58;2019-07-19 22:25:37;2019-07-19 22:13:14;2019-07-19 22:13:14
902622;29.0;2;28.0;6;cash;2019-07-19 14:17:41;2019-07-20 18:56:19;2019-07-20 16:53:03;2019-07-20 16:53:03
902623;55.0;4;49.5;12;cash;2019-07-19 14:17:41;2019-07-19 22:17:21;2019-07-19 22:12:35;2019-07-19 22:12:35
902616;150.0;1;73.0;12;cashless;2019-07-18 21:53:01;2019-07-19 04:31:16;2019-07-15 15:37:23;
920042;49.0;2;49.0;10;cash;2019-07-19 14:18:16;2019-07-19 22:15:35;2019-07-19 22:11:42;2019-07-19 22:11:42
902583;150.0;1;64.0;11;cashless;2019-07-18 21:52:40;2019-07-19 03:02:43;2019-07-17 12:32:20;
902592;110.0;1;104.0;19;cash;2019-07-18 17:35:02;2019-07-19 20:01:53;2019-07-19 12:59:49;2019-07-19 12:59:49
902587;100.0;1;59.5;13;cashless;2019-07-18 17:36:09;2019-07-19 21:41:59;2019-07-15 15:37:23;
902586;60.0;1;22.5;7;cash;2019-07-18 17:38:54;2019-07-19 23:10:31;2019-07-19 09:48:03;2019-07-19 09:48:03
902610;15.0;1;7.0;4;cash;2019-07-19 15:39:07;2019-07-19 19:24:24;2019-07-19 19:15:39;2019-07-19 19:15:39
902599;50.0;1;46.5;8;cash;2019-07-19 18:58:49;2019-07-19 19:16:29;2019-07-19 19:05:44;2019-07-19 19:05:44
902588;150.0;1;101.0;28;cashless;2019-07-18 11:56:33;2019-07-18 13:22:14;2019-07-17 19:10:49;
902580;150.0;1;93.0;15;cashless;2019-07-18 17:33:14;2019-07-18 18:47:45;2019-07-15 15:37:24;
902578;134.0;1;132.0;15;cash;2019-07-18 17:32:04;2019-07-19 20:28:03;2019-07-18 17:38:39;2019-07-18 17:38:39
902620;48.0;3;44.1;15;cash;2019-07-18 12:33:24;2019-07-21 00:41:10;2019-07-20 13:13:30;2019-07-20 13:13:30
902577;100.0;1;77.0;12;cashless;2019-07-19 15:58:35;2019-07-19 23:06:35;2019-07-15 15:37:24;
902581;100.0;1;99.0;16;cash;2019-07-18 17:33:37;2019-07-19 12:51:44;2019-07-18 17:38:35;2019-07-18 17:38:35
902621;40.0;1;36.9;9;cashless;2019-07-18 12:31:36;2019-07-19 23:16:34;2019-07-17 14:56:07;
902624;40.0;1;40.0;14;cashless;2019-07-18 12:29:20;2019-07-19 09:28:34;2019-07-18 09:57:14;
902625;40.0;1;38.5;10;cashless;2019-07-18 23:44:24;2019-07-19 09:28:51;2019-07-18 21:09:55;
902596;200.0;2;156.5;20;mix;2019-07-19 18:40:52;2019-07-19 18:57:12;2019-07-16 15:43:42;2019-07-20 02:01:14
902604;207.0;4;202.0;26;cash;2019-07-18 18:05:23;2019-07-18 20:59:57;2019-07-18 20:54:32;2019-07-18 20:54:32
902608;97.0;3;96.5;8;cash;2019-07-18 18:04:49;2019-07-19 13:17:03;2019-07-19 13:12:16;2019-07-19 13:12:16
902609;155.0;5;155.0;22;cash;2019-07-18 18:05:42;2019-07-19 00:38:24;2019-07-19 00:31:39;2019-07-19 00:31:39
902605;107.0;3;106.5;18;cash;2019-07-18 18:05:10;2019-07-18 21:00:28;2019-07-18 20:54:50;2019-07-18 20:54:50
902595;150.0;1;76.0;10;cashless;2019-07-19 17:21:42;2019-07-19 20:40:23;2019-07-18 22:46:44;
902603;0.0;0;0.0;0;cashless;2019-07-18 19:59:31;;;
902593;100.0;2;63.5;25;mix;2019-07-18 19:58:28;2019-07-19 09:53:25;2019-07-18 17:18:19;2019-07-20 19:08:34
902582;40.0;1;18.0;5;cashless;2019-07-18 15:09:55;2019-07-19 22:42:54;2019-07-16 16:30:18;
902598;40.0;1;12.5;2;cashless;2019-07-18 15:09:30;2019-07-21 01:34:14;2019-07-15 15:37:25;
902576;64.0;3;64.0;24;mix;2019-07-19 17:10:41;2019-07-19 21:08:14;2019-07-19 11:31:15;2019-07-20 18:18:57
902612;65.0;2;61.0;11;cash;2019-07-19 19:12:31;2019-07-19 13:08:29;2019-07-19 19:17:44;2019-07-19 19:17:44
902618;74.0;2;70.5;14;cash;2019-07-19 16:20:42;2019-07-19 17:13:49;2019-07-19 16:52:34;2019-07-19 16:52:34
902591;55.0;3;51.5;15;mix;2019-07-18 16:48:30;2019-07-18 20:43:03;2019-07-15 15:37:25;2019-07-20 20:00:35
902635;100.0;1;99.0;9;cashless;2019-07-18 13:44:02;2019-07-18 22:52:18;2019-07-15 15:37:25;
902628;40.0;1;9.4;2;cashless;2019-07-18 13:42:35;2019-07-20 00:50:58;2019-07-15 15:37:25;
902626;60.0;1;55.5;11;cashless;2019-07-18 13:41:18;2019-07-19 12:23:18;2019-07-16 16:31:13;
902627;60.0;1;18.5;11;cashless;2019-07-18 13:41:32;2019-07-19 12:24:07;2019-07-17 00:25:12;
902671;305.35;2;304.35;26;cashless;2019-07-18 16:25:08;2019-07-18 18:05:42;2019-07-15 15:37:26;
902675;140.0;2;100.0;16;cashless;2019-07-18 17:33:13;2019-07-18 20:50:15;2019-07-17 11:48:57;2019-07-19 15:01:28
902668;300.0;1;139.0;19;cashless;2019-07-18 23:32:32;2019-07-19 02:28:35;2019-07-15 20:00:41;
902651;300.0;2;239.0;28;cashless;2019-07-18 17:34:02;2019-07-18 23:02:07;2019-07-18 11:41:44;2019-07-20 20:36:54
902650;200.0;1;183.0;25;cashless;2019-07-18 23:32:51;2019-07-18 23:45:34;2019-07-18 10:11:11;
902637;0.0;0;5.0;1;cashless;2019-07-18 19:07:16;2019-07-22 10:06:11;;
902639;250.0;2;245.0;24;cashless;2019-07-18 19:05:25;2019-07-18 23:02:23;2019-07-15 22:47:32;2019-07-21 03:32:05
902667;29.0;1;8.5;5;cash;2019-07-18 19:06:48;2019-07-21 15:44:01;2019-07-21 15:39:08;2019-07-21 15:39:08
902636;150.0;1;150.0;19;cashless;2019-07-18 17:35:04;2019-07-18 23:03:47;2019-07-18 10:49:59;
902648;60.0;1;38.5;9;cashless;2019-07-19 15:53:24;2019-07-19 16:10:28;2019-07-18 21:37:03;
902654;150.0;1;91.0;20;cashless;2019-07-19 15:10:47;2019-07-19 23:09:53;2019-07-15 15:37:26;
902658;40.0;1;27.0;4;cashless;2019-07-19 15:10:31;2019-07-19 21:00:26;2019-07-19 14:32:46;
902665;40.0;1;33.5;7;cash;2019-07-18 15:58:24;2019-07-19 18:03:10;2019-07-18 22:18:01;2019-07-18 22:18:01
902630;100.0;1;92.0;30;cashless;2019-07-18 14:52:46;2019-07-18 16:47:13;2019-07-15 17:52:09;
902642;160.0;3;109.0;22;mix;2019-07-19 14:54:55;2019-07-19 19:44:30;2019-07-16 10:04:23;2019-07-19 19:31:36
902672;100.0;1;96.5;9;cashless;2019-07-18 15:34:51;2019-07-18 20:32:18;2019-07-15 15:37:26;
902673;50.0;1;48.0;6;cash;2019-07-19 15:11:31;2019-07-19 22:37:55;2019-07-19 21:01:43;2019-07-19 21:01:43
902655;54.0;3;32.5;7;cash;2019-07-18 16:36:40;2019-07-18 20:16:01;2019-07-18 20:11:22;2019-07-18 20:11:22
902634;40.0;3;24.0;7;cash;2019-07-18 16:38:15;2019-07-18 18:12:03;2019-07-18 16:44:01;2019-07-18 16:44:01
902656;60.0;2;31.5;8;cash;2019-07-18 16:38:56;2019-07-18 20:45:43;2019-07-18 20:39:03;2019-07-18 20:39:03
902629;70.0;2;69.0;9;cash;2019-07-18 16:38:43;2019-07-18 19:11:09;2019-07-18 16:45:02;2019-07-18 16:45:02
902632;69.0;2;69.0;11;cash;2019-07-18 16:39:17;2019-07-18 19:11:31;2019-07-18 16:44:23;2019-07-18 16:44:23
902646;100.0;1;61.5;16;cashless;2019-07-18 17:09:57;2019-07-18 23:20:29;2019-07-16 22:47:34;
902644;190.0;2;174.6;32;cashless;2019-07-18 14:16:35;2019-07-18 18:08:43;2019-07-16 15:56:14;2019-07-22 01:27:16
902643;100.0;1;97.6;20;cashless;2019-07-18 14:16:10;2019-07-19 11:03:18;2019-07-17 18:47:24;
902640;40.0;1;26.0;6;cash;2019-07-18 21:00:51;2019-07-18 23:09:53;2019-07-18 21:53:56;2019-07-18 21:53:56
902669;40.0;1;37.5;8;cashless;2019-07-21 14:44:33;2019-07-21 14:44:57;2019-07-20 10:47:11;
902657;60.0;2;54.5;10;mix;2019-07-18 19:43:01;2019-07-18 21:20:59;2019-07-16 23:06:43;2019-07-21 17:04:02
902660;68.0;2;57.0;13;cashless;2019-07-18 19:44:25;2019-07-18 21:46:33;2019-07-15 15:37:27;
902663;60.0;1;59.0;10;cashless;2019-07-18 19:45:03;2019-07-19 13:36:07;2019-07-15 21:57:56;
902664;70.0;2;61.5;12;cashless;2019-07-18 19:44:25;2019-07-18 21:20:39;2019-07-15 15:37:27;
902661;100.0;1;100.0;22;cashless;2019-07-19 20:15:21;2019-07-19 22:03:05;2019-07-17 20:03:42;
902706;53.0;2;51.5;8;cash;2019-07-19 20:15:04;2019-07-19 22:36:22;2019-07-19 22:26:08;2019-07-19 22:26:08
902696;170.0;3;150.5;28;cash;2019-07-19 11:59:06;2019-07-19 12:54:21;2019-07-19 12:26:02;2019-07-19 12:26:02
902692;40.0;1;39.5;7;cashless;2019-07-18 15:05:09;2019-07-18 17:35:37;2019-07-17 23:33:10;
902684;60.0;1;57.0;13;cashless;2019-07-19 10:10:46;2019-07-19 15:07:28;2019-07-19 06:18:28;
902695;49.0;1;15.0;3;cash;2019-07-19 15:07:09;2019-07-20 01:58:58;2019-07-19 21:55:21;2019-07-19 21:55:21
902677;200.0;2;200.0;20;mix;2019-07-19 15:03:47;2019-07-19 15:46:39;2019-07-19 12:26:58;2019-07-21 17:54:48
902681;25.0;2;24.6;8;cash;2019-07-19 17:20:17;2019-07-20 01:33:47;2019-07-19 23:17:48;2019-07-19 23:17:48
902707;45.0;1;45.0;11;cash;2019-07-18 13:14:53;2019-07-18 13:39:47;2019-07-18 13:35:48;2019-07-18 13:35:48
902690;88.0;3;86.5;10;cash;2019-07-18 18:25:11;2019-07-18 20:41:03;2019-07-18 18:38:50;2019-07-18 18:38:50
902693;75.0;3;75.0;11;mix;2019-07-18 18:26:52;2019-07-18 20:41:49;2019-07-18 16:47:15;2019-07-18 20:47:46
902723;400.0;3;363.0;29;cashless;2019-07-18 17:55:03;2019-07-18 19:06:42;2019-07-18 10:23:35;2019-07-21 15:03:46
902724;160.0;3;158.5;22;mix;2019-07-18 17:57:23;2019-07-18 20:43:08;2019-07-17 21:54:55;2019-07-20 21:09:02
902721;150.0;1;139.5;21;cashless;2019-07-19 17:02:13;2019-07-19 21:47:50;2019-07-19 10:42:33;
902682;170.0;2;153.9;32;mix;2019-07-19 18:11:56;2019-07-19 20:07:54;2019-07-18 17:10:56;2019-07-20 19:17:35
902722;150.0;2;137.5;19;mix;2019-07-18 17:54:43;2019-07-18 20:43:56;2019-07-18 02:17:43;2019-07-21 15:51:31
902703;120.0;2;95.3;28;mix;2019-07-19 18:14:59;2019-07-19 20:19:59;2019-07-19 13:57:01;2019-07-20 19:18:06
902725;100.0;1;88.5;18;cashless;2019-07-18 17:29:13;2019-07-18 19:22:46;2019-07-16 15:01:59;
902714;207.0;2;202.0;23;cashless;2019-07-18 20:14:13;2019-07-19 01:01:06;2019-07-16 13:42:32;2019-07-19 13:20:45
902711;300.0;1;194.7;32;cashless;2019-07-18 21:12:51;2019-07-18 23:30:26;2019-07-16 17:21:37;
902716;40.0;1;1.0;4;cashless;2019-07-18 20:15:07;2019-07-19 15:18:49;2019-07-18 08:34:03;
902715;60.0;1;23.0;5;cashless;2019-07-18 20:13:14;2019-07-19 13:49:30;2019-07-16 13:16:07;
902698;102.0;5;90.0;15;cash;2019-07-18 17:32:43;2019-07-18 20:50:56;2019-07-18 20:40:02;2019-07-18 20:40:02
902687;101.0;4;90.5;15;cash;2019-07-18 17:36:32;2019-07-18 20:43:49;2019-07-18 20:40:28;2019-07-18 20:40:28
902678;50.0;1;48.5;8;cash;2019-07-19 18:06:57;2019-07-19 22:31:31;2019-07-19 21:32:27;2019-07-19 21:32:27
902683;59.0;1;41.0;9;cash;2019-07-19 18:08:23;2019-07-20 09:38:45;2019-07-19 21:31:24;2019-07-19 21:31:24
902704;210.0;2;210.0;32;mix;2019-07-18 17:57:47;2019-07-18 19:33:38;2019-07-16 22:19:54;2019-07-21 14:49:48
902694;120.0;2;118.0;16;mix;2019-07-18 17:56:10;2019-07-18 19:37:43;2019-07-18 12:24:58;2019-07-21 13:43:01
902710;220.0;3;215.4;40;mix;2019-07-18 13:04:50;2019-07-18 19:22:13;2019-07-15 15:37:29;2019-07-20 16:53:18
902699;190.0;4;186.5;23;mix;2019-07-18 17:55:50;2019-07-18 19:33:19;2019-07-18 13:22:09;2019-07-20 13:13:40
902718;120.0;2;115.0;16;mix;2019-07-18 17:57:04;2019-07-18 19:34:47;2019-07-17 23:29:09;2019-07-21 14:49:14
902713;200.0;2;200.0;26;mix;2019-07-19 14:18:45;2019-07-19 15:41:50;2019-07-15 15:37:29;2019-07-20 11:40:35
902720;150.0;1;132.0;12;cashless;2019-07-19 14:19:32;2019-07-19 23:22:32;2019-07-15 15:37:29;
902691;69.0;2;69.0;13;mix;2019-07-18 14:11:52;2019-07-19 20:20:00;2019-07-16 18:39:14;2019-07-21 21:08:12
902702;300.0;5;278.5;55;mix;2019-07-18 23:56:27;2019-07-19 01:28:25;2019-07-15 15:37:30;2019-07-20 11:40:11
902688;180.0;3;165.5;34;cash;2019-07-18 19:46:52;2019-07-18 22:03:42;2019-07-18 20:57:01;2019-07-18 20:57:01
902679;130.0;3;118.5;21;cash;2019-07-18 19:47:27;2019-07-18 22:03:12;2019-07-18 20:57:34;2019-07-18 20:57:34
902732;100.0;1;35.5;22;cashless;2019-07-18 20:46:12;2019-07-18 23:41:08;2019-07-17 23:01:35;
902772;30.0;1;23.0;7;cash;2019-07-19 13:59:39;2019-07-19 19:19:28;2019-07-19 14:05:11;2019-07-19 14:05:11
902728;49.0;1;48.5;11;cash;2019-07-19 10:10:25;2019-07-19 15:05:36;2019-07-19 13:47:09;2019-07-19 13:47:09
902754;60.0;1;40.5;15;cashless;2019-07-19 10:10:24;2019-07-19 15:26:25;2019-07-19 06:21:15;
902758;60.0;1;59.5;11;cashless;2019-07-19 13:47:45;2019-07-19 16:24:59;2019-07-19 11:15:42;
902737;40.0;1;35.0;5;cashless;2019-07-19 13:44:14;2019-07-19 22:09:19;2019-07-18 22:07:26;
902767;30.0;1;16.0;2;cash;2019-07-19 20:37:34;2019-07-20 00:41:39;2019-07-19 20:46:26;2019-07-19 20:46:26
902749;50.0;1;28.5;4;cash;2019-07-19 20:36:13;2019-07-19 21:44:43;2019-07-19 20:47:17;2019-07-19 20:47:17
902762;150.0;1;149.5;26;cashless;2019-07-19 14:47:02;2019-07-19 15:27:58;2019-07-18 18:00:48;
902752;100.0;1;84.0;22;cashless;2019-07-19 14:24:23;2019-07-19 18:47:45;2019-07-16 15:11:04;
902751;100.0;1;95.0;18;cashless;2019-07-19 14:24:01;2019-07-19 18:48:08;2019-07-19 14:38:14;2019-07-19 14:38:14
902748;140.0;2;101.2;23;cashless;2019-07-19 14:24:44;2019-07-19 18:47:57;2019-07-17 19:45:25;2019-07-21 15:16:15
902753;140.0;2;100.0;27;cashless;2019-07-19 14:22:39;2019-07-19 12:38:19;2019-07-18 21:38:15;2019-07-21 16:07:47
902739;150.0;1;150.0;25;cashless;2019-07-18 21:00:03;2019-07-18 22:49:09;2019-07-17 18:18:48;
902763;100.0;1;98.5;15;cashless;2019-07-18 20:52:22;2019-07-20 03:04:02;2019-07-17 19:06:57;
902741;200.0;1;200.0;26;cashless;2019-07-18 21:00:32;2019-07-18 22:49:32;2019-07-15 15:37:30;
902765;309.0;4;289.3;29;cash;2019-07-18 12:37:56;2019-07-18 22:20:29;2019-07-18 22:11:20;2019-07-18 22:11:20
902756;89.0;4;84.0;19;mix;2019-07-19 17:22:43;2019-07-19 21:19:25;2019-07-18 13:54:29;2019-07-20 14:04:56
902747;0.0;0;0.0;0;cashless;2019-07-19 17:23:05;;;
902755;49.0;1;48.0;7;cash;2019-07-19 17:35:58;2019-07-19 21:14:23;2019-07-19 21:13:39;2019-07-19 21:13:39
902757;150.0;1;131.0;24;cashless;2019-07-19 18:16:09;2019-07-19 21:09:55;2019-07-18 13:43:15;
902750;160.0;2;160.0;25;mix;2019-07-19 13:58:36;2019-07-19 14:57:04;2019-07-19 11:22:00;2019-07-21 11:14:09
902734;67.0;2;64.1;9;mix;2019-07-19 20:26:02;2019-07-20 13:27:56;2019-07-20 12:57:10;2019-07-20 12:57:10
902764;100.0;1;99.0;18;cashless;2019-07-18 12:40:24;2019-07-18 22:08:10;2019-07-17 20:17:46;
902733;60.0;1;4.4;13;cashless;2019-07-18 17:26:49;2019-07-19 01:09:31;2019-07-15 15:37:31;
902727;100.0;1;90.0;15;cashless;2019-07-18 17:20:13;2019-07-19 09:06:42;2019-07-17 18:49:33;
902729;100.0;1;71.1;13;cashless;2019-07-18 17:20:22;2019-07-19 16:04:57;2019-07-17 23:10:31;
902730;100.0;1;75.2;11;cash;2019-07-18 17:20:06;2019-07-19 11:29:38;2019-07-18 21:49:05;2019-07-18 21:49:05
902760;150.0;1;92.0;15;cashless;2019-07-19 13:41:22;2019-07-19 23:20:13;2019-07-15 15:37:31;
902759;150.0;1;78.0;10;cashless;2019-07-19 13:41:00;2019-07-19 17:53:30;2019-07-15 15:37:31;
902775;150.0;1;64.5;11;cashless;2019-07-19 14:51:20;2019-07-19 21:29:21;2019-07-15 15:37:31;
920048;39.0;1;22.0;7;cash;2019-07-20 19:27:35;2019-07-20 23:12:14;2019-07-20 19:49:25;2019-07-20 19:49:25
902745;20.0;1;20.0;3;cash;2019-07-20 17:59:16;2019-07-20 20:25:44;2019-07-20 19:06:09;2019-07-20 19:06:09
902743;157.0;2;157.0;29;mix;2019-07-18 20:15:28;2019-07-18 21:52:13;2019-07-15 15:37:32;2019-07-21 15:37:24
902731;100.0;1;100.0;18;cashless;2019-07-19 16:03:47;2019-07-19 18:20:59;2019-07-19 11:30:42;
902766;150.0;1;124.0;21;cashless;2019-07-18 15:56:43;2019-07-18 22:47:27;2019-07-18 07:44:31;
902742;129.0;3;120.0;29;mix;2019-07-19 16:03:30;2019-07-19 18:21:05;2019-07-19 11:23:27;2019-07-21 15:33:42
902771;100.0;1;77.0;13;cashless;2019-07-18 15:56:15;2019-07-18 22:45:57;2019-07-18 07:49:56;
902746;60.0;1;59.9;13;cashless;2019-07-19 17:11:57;2019-07-19 21:55:04;2019-07-19 10:42:58;
902777;200.0;2;50.5;12;cashless;2019-07-19 14:14:23;2019-07-19 20:58:36;2019-07-19 06:38:23;
902813;150.0;1;150.0;21;cashless;2019-07-19 14:24:35;2019-07-19 18:34:32;2019-07-16 14:59:38;
902781;100.0;1;100.0;25;cashless;2019-07-19 14:24:52;2019-07-19 19:35:30;2019-07-19 10:31:56;
902793;100.0;1;100.0;13;cashless;2019-07-18 21:35:47;2019-07-19 23:04:02;2019-07-18 08:31:58;
902792;218.0;4;216.5;34;cash;2019-07-18 18:26:48;2019-07-18 20:47:49;2019-07-18 20:44:07;2019-07-18 20:44:07
902817;175.0;4;165.0;28;mix;2019-07-18 18:27:22;2019-07-19 00:51:13;2019-07-18 00:02:45;2019-07-20 19:36:42
902782;158.0;4;157.2;25;cash;2019-07-18 18:25:59;2019-07-18 14:39:43;2019-07-18 22:42:55;2019-07-18 22:42:55
902803;40.0;3;38.5;8;cash;2019-07-18 12:52:41;2019-07-18 14:57:47;2019-07-18 14:54:46;2019-07-18 14:54:46
902804;70.0;3;70.0;17;cash;2019-07-18 12:52:28;2019-07-18 15:29:56;2019-07-18 14:54:02;2019-07-18 14:54:02
902797;70.0;3;70.0;10;cash;2019-07-18 20:14:55;2019-07-19 21:36:25;2019-07-19 20:59:52;2019-07-19 20:59:52
902802;95.0;4;94.5;13;cash;2019-07-18 20:18:46;2019-07-19 21:07:02;2019-07-19 21:00:49;2019-07-19 21:00:49
902795;100.0;1;27.5;4;cashless;2019-07-18 12:48:14;2019-07-19 17:26:01;2019-07-15 21:23:59;
902789;100.0;1;54.0;8;cash;2019-07-18 23:33:04;2019-07-19 09:24:58;2019-07-19 09:22:02;2019-07-19 09:22:02
902816;10.0;1;10.0;1;cash;2019-07-18 20:16:16;2019-07-18 22:27:13;2019-07-18 20:36:45;2019-07-18 20:36:45
902787;20.0;1;20.0;2;cash;2019-07-19 20:46:12;2019-07-20 11:09:35;2019-07-20 11:07:49;2019-07-20 11:07:49
902809;100.0;1;81.0;9;cash;2019-07-18 12:48:15;2019-07-19 17:24:59;2019-07-19 16:46:50;2019-07-19 16:46:50
902814;89.0;2;60.0;14;cash;2019-07-18 15:00:14;2019-07-18 21:15:10;2019-07-18 21:11:44;2019-07-18 21:11:44
902800;19.0;1;19.0;7;cash;2019-07-18 20:26:48;2019-07-20 04:14:21;2019-07-19 09:58:15;2019-07-19 09:58:15
902815;9.0;1;8.5;3;cash;2019-07-20 16:27:05;2019-07-21 12:45:50;2019-07-20 20:14:26;2019-07-20 20:14:26
902810;80.0;2;80.0;15;cash;2019-07-18 17:19:28;2019-07-19 09:59:29;2019-07-19 09:54:56;2019-07-19 09:54:56
902785;75.0;4;73.0;23;cash;2019-07-20 12:05:41;2019-07-19 14:07:50;2019-07-20 12:08:06;2019-07-20 12:08:06
902806;59.0;1;56.5;14;cash;2019-07-19 16:35:24;2019-07-19 17:43:19;2019-07-19 17:47:10;2019-07-19 17:47:10
902820;200.0;1;199.0;17;cashless;2019-07-18 13:47:09;2019-07-18 16:10:22;2019-07-16 22:24:45;
